theTime,x,y,z,q1,q2,q3,score,(0.0, 0.0, 0.0),(0.0, 0.0, 0.0)
9.88,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.9,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.92,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.94,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.96,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
9.98,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.02,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.04,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.06,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.08,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.1,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.12,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.14,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.16,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.18,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.2,1.383648,0,9.601677,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.22,1.226986,0,7.925186,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.24,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.26,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.28,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.3,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.32,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.34,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.36,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.38,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.4,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.42,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.44,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.46,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.48,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.5,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.52,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.54,1.212114,0,7.117645,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.56,1.333327,0,7.117638,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.58,1.333327,0,7.117638,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.6,1.333327,0,7.117638,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.62,1.333327,0,7.117638,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.64,1.45454,0,7.117638,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.66,1.45454,0,7.117638,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.68,1.45454,0,7.117638,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.7,1.472386,0,7.925179,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.72,1.472386,0,7.925179,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.74,1.490685,0,8.753212,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.76,1.490685,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.78,1.490685,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.8,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.82,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.84,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.86,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.88,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.9,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.92,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.94,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.96,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
10.98,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.02,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.04,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.06,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.08,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.1,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.12,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.14,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.16,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.18,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.2,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.22,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.24,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.26,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.28,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.3,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.32,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.34,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.36,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.38,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.4,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.42,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.44,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.46,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.48,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.5,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.52,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.54,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.56,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.58,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.6,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.62,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.64,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.66,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.68,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.7,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.72,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.74,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.76,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.78,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.8,1.61491,0,8.753212,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.82,0.1290335,0,11.36421,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.84,0.1290335,0,11.36421,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.86,-2.72108,0,15.17705,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.88,-9.323315,0,22.95382,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.9,-13.70076,0,26.81127,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.92,-15.19996,0,28.17937,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.94,-20.49579,0,31.05132,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.96,-21.15694,0,31.05132,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
11.98,-25.12805,0,34.11954,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12,-26.32463,0,34.11955,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.02,-27.00839,0,34.11955,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.04,-28.88872,0,34.11955,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.06,-31.96562,0,34.11955,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.08,-32.99126,0,34.11955,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.1,-35.47834,0,35.73458,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.12,-39.46907,0,37.40589,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.14,-42.75231,0,40.93262,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.16,-47.61897,0,44.72794,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.18,-48.38087,0,44.72794,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.2,-49.7142,0,44.72794,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.22,-50,0,44.72794,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.24,-50,0,44.72794,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.26,-50,0,42.7948,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.28,-50,0,40.93262,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.3,-50,0,40.93261,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.32,-49.21749,0,35.73458,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.34,-48.23506,0,32.55966,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.36,-48.23506,0,32.55966,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.38,-47.15433,0,29.59203,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.4,-47.31694,0,29.59203,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.42,-45.73638,0,25.48558,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.44,-45.89142,0,25.48557,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.46,-45.49618,0,24.20038,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.48,-44.29635,0,21.74419,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.5,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.52,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.54,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.56,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.58,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.6,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.62,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.64,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.66,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.68,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.7,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.72,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.74,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.76,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.78,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.8,-43.64969,0,20.56983,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.82,-43.79568,0,20.56984,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.84,-42.55299,0,18.32058,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.86,-42.55299,0,18.32058,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.88,-41.95788,0,17.24342,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.9,-41.95788,0,17.24342,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.92,-41.37918,0,16.196,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.94,-41.37918,0,16.196,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.96,-41.37918,0,16.196,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
12.98,-41.37918,0,16.196,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13,-40.81623,0,15.17706,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.02,-40.26837,0,14.18543,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.04,-40.26837,0,14.18543,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.06,-40.26837,0,14.18543,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.08,-40.26837,0,14.18543,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.1,-40.26837,0,14.18543,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.12,-40.26837,0,14.18543,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.14,-40.26837,0,14.18543,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.16,-40.26837,0,14.18543,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.18,-40.26837,0,14.18543,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.2,-40.26837,0,14.18543,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.22,-40.26837,0,14.18543,0,0,7.683962E-06,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.24,-40.26837,0,14.18543,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.26,-40.26837,0,14.18543,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.28,-40.26837,0,14.18543,0,0,5.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.3,-40.26837,0,14.18543,0,0,15.00001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.32,-40.26837,0,14.18543,0,0,20.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.34,-40.26837,0,14.18543,0,0,25.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.36,-40.26837,0,14.18543,0,0,30.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.38,-40.26837,0,14.18543,0,0,35.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.4,-40.26837,0,14.18543,0,0,35.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.42,-40.26837,0,14.18543,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.44,-40.26837,0,14.18543,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.46,-40.26837,0,14.18543,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.48,-39.73504,0,13.22012,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.5,-39.73504,0,13.22012,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.52,-39.73504,0,13.22012,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.54,-39.73504,0,13.22012,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.56,-39.73504,0,13.22012,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.58,-39.73504,0,13.22012,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.6,-39.73504,0,13.22012,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.62,-39.73504,0,13.22012,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.64,-39.73504,0,13.22012,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.66,-39.73504,0,13.22012,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.68,-39.73504,0,13.22012,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.7,-39.73504,0,13.22012,0,0,40.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.72,-39.73504,0,13.22012,0,0,65.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.74,-39.73504,0,13.22012,0,0,65.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.76,-39.73504,0,13.22012,0,0,65.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.78,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.8,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.82,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.84,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.86,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.88,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.9,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.92,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.94,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.96,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
13.98,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.02,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.04,-39.73504,0,13.22012,0,0,80.00002,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.06,-39.73504,0,13.22012,0,0,85.00003,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.08,-39.73504,0,13.22012,0,0,95.00005,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.1,-39.73504,0,13.22012,0,0,105,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.12,-39.73504,0,13.22012,0,0,110,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.14,-39.73504,0,13.22012,0,0,110,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.16,-39.73504,0,13.22012,0,0,115,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.18,-39.73504,0,13.22012,0,0,115,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.2,-39.73504,0,13.22012,0,0,115,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.22,-39.73504,0,13.22012,0,0,115,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.24,-39.73504,0,13.22012,0,0,115,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.26,-39.73504,0,13.22012,0,0,115,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.28,-39.73504,0,13.22012,0,0,115,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.3,-39.73504,0,13.22012,0,0,115,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.32,-39.73504,0,13.22012,0,0,115,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.34,-39.73504,0,13.22012,0,0,115,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.36,-39.73504,0,13.22012,0,0,115,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.38,-39.73504,0,13.22012,0,0,115,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.4,-39.73504,0,13.22012,0,0,120,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.42,-39.73504,0,13.22012,0,0,130.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
14.44,-39.73504,0,13.22012,0,0,135.0001,1,(0.0, 0.0, 0.0),(-40.0, -7.5, 14.0)
