theTime,x,y,z,xvel,yvel,zvel,playerRotation,flipangle,grav_gain0,PSFactor,score,caughtToFloor,missedToFloor,ballTouchdownX,ballTouchdownY,ballTouchdownZ,goalPosX,goalPosY,goalPosZ
413.76,0,10,-58.7,0.01382359,0.005099525,-0.1829038,1.611433,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
413.78,0,10,-58.7,0.01814437,0.01565943,-0.1368537,1.606911,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
413.8,0,10,-58.7,0.01161496,0.02634599,-0.09255915,1.610224,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
413.82,0,10,-58.7,0.01161496,0.02634599,-0.09255915,1.60782,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
413.84,0,10,-58.7,0.0008717319,0.03061323,-0.06413424,1.604459,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
413.86,0,10,-58.7,0.0008717319,0.03061323,-0.06413424,1.604459,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
413.88,0,10,-58.7,-0.003447152,0.01486161,-0.03343016,1.609049,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
413.9,0,10,-58.7,-0.003447152,0.01486161,-0.03343016,1.609049,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
413.92,0,10,-58.7,-0.003447152,0.01486161,-0.03343016,1.609049,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
413.94,0,10,-58.7,-0.002543801,0.001544131,-0.03153233,1.610217,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
413.96,0,10,-58.7,-0.002543801,0.001544131,-0.03153233,1.610217,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
413.98,0,10,-58.7,-0.004119917,-0.01215549,-0.02648462,1.60562,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414,0,10,-58.7,-0.007039896,-0.02230983,-0.02611955,1.607014,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.02,0,10,-58.7,-0.007039896,-0.02230983,-0.02611955,1.607014,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.04,0,10,-58.7,-0.01099385,-0.02127989,-0.02025107,1.609527,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.06,0,10,-58.7,-0.01099385,-0.02127989,-0.02025107,1.607519,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.08,0,10,-58.7,-0.01034877,-0.01397437,-0.00464716,1.607615,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.1,0,10,-58.7,-0.0102805,-0.0133201,-0.003795429,1.607615,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.12,0,10,-58.7,-0.008795148,-0.006434163,0.004589248,1.608503,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.14,0,10,-58.7,-0.008795148,-0.006434163,0.004589248,1.613919,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.16,0,10,-58.7,-0.007292627,0.002358615,0.01614301,1.604862,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.18,0,10,-58.7,-0.006408561,0.007784119,0.02196969,1.608851,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.2,0,10,-58.7,-0.006408561,0.007784119,0.02196969,1.608851,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.22,0,10,-58.7,-0.006227795,0.007865883,0.02275321,1.611371,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.24,0,10,-58.7,-0.006227795,0.007865883,0.02275321,1.611371,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.26,0,10,-58.7,-0.006697311,0.005083186,0.01988431,1.610162,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.28,0,10,-58.7,-0.01316657,0.001031866,0.0168956,1.606399,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.3,0,10,-58.7,-0.01316657,0.001031866,0.0168956,1.606399,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.32,0,10,-58.7,-0.0136281,0.0006847708,0.01664308,1.606399,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.34,0,10,-58.7,-0.02097942,-0.002898433,0.01270399,1.614302,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.36,0,10,-58.7,-0.02126928,-0.00319779,0.01221339,1.613987,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.38,0,10,-58.7,-0.02434625,-0.004526579,0.0112033,1.609281,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.4,0,10,-58.7,-0.02607528,-0.004651726,0.01278239,1.610347,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.42,0,10,-58.7,-0.02607528,-0.004651726,0.01278239,1.610347,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.44,0,10,-58.7,-0.0269544,-0.004227878,0.01527683,1.609104,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.46,0,10,-58.7,-0.02718267,-0.004240943,0.01554888,1.607724,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.48,0,10,-58.7,-0.02740956,-0.003589769,0.01747349,1.61006,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.5,0,10,-58.7,-0.02936172,-0.002421066,0.0208788,1.608619,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.52,0,10,-58.7,-0.02936172,-0.002421066,0.0208788,1.6056,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.54,0,10,-58.7,-0.02936172,-0.002421066,0.0208788,1.6056,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.56,0,10,-58.7,-0.03718828,-0.006782772,0.01719311,1.615852,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.58,0,10,-58.7,-0.04478933,-0.009455886,0.01730712,1.61088,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.6,0,10,-58.7,-0.04478933,-0.009455886,0.01730712,1.609486,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.62,0,10,-58.7,-0.04696494,-0.00808258,0.02477114,1.606925,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.64,0,10,-58.7,-0.04696494,-0.00808258,0.02477114,1.606925,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.66,0,10,-58.7,-0.04415208,-0.004542286,0.03397129,1.610217,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.68,0,10,-58.7,-0.03978648,0.002363337,0.04409517,1.605306,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.7,0,10,-58.7,-0.03978648,0.002363337,0.04409517,1.605306,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.72,0,10,-58.7,-0.0322867,0.007401159,0.05503181,1.613912,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.74,0,10,-58.7,-0.03226996,0.007505177,0.05522081,1.61325,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.76,0,10,-58.7,-0.03226996,0.007505177,0.05522081,1.61325,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.78,0,10,-58.7,-0.03070097,0.008411459,0.0564361,1.609923,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.8,0,10,-58.7,-0.03124782,0.005944494,0.05424915,1.610695,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.82,0,10,-58.7,-0.0316808,0.00554595,0.05362788,1.610695,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.84,0,10,-58.7,-0.03969251,0.003071792,0.05087711,1.611754,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.86,0,10,-58.7,-0.03969251,0.003071792,0.05087711,1.611173,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
414.88,0,10,-58.7,-0.05129641,-0.002056835,0.04525695,1.605771,0,1,1,6,0,0,(-18.9, -5.0, 1.9),(-19.8, -7.5, 3.0)
